UserID,Probability1
1190,0.695794648
1194,0.640816327
1197,0.640816327
1198,0.640816327
1203,0.695794648
1206,0.695794648
1208,0.279672578
1212,0.640816327
1214,0.695794648
1217,0.404040404
1220,0.404040404
1225,0.554216867
1232,0.640816327
1234,0.695794648
1241,0.695794648
1247,0.695794648
1250,0.279672578
1251,0.695794648
1255,0.695794648
1256,0.640816327
1260,0.695794648
1261,0.695794648
1266,0.695794648
1270,0.554216867
1272,0.695794648
1274,0.695794648
1288,0.695794648
1290,0.695794648
1291,0.695794648
1294,0.640816327
1295,0.695794648
1297,0.640816327
1300,0.695794648
1303,0.640816327
1306,0.695794648
1311,0.279672578
1315,0.279672578
1320,0.279672578
1324,0.640816327
1326,0.279672578
1335,0.695794648
1337,0.695794648
1339,0.695794648
1343,0.695794648
1345,0.640816327
1348,0.695794648
1350,0.279672578
1355,0.404040404
1357,0.695794648
1366,0.640816327
1371,0.640816327
1373,0.640816327
1376,0.695794648
1386,0.695794648
1387,0.640816327
1394,0.640816327
1397,0.279672578
1400,0.640816327
1403,0.695794648
1405,0.695794648
1409,0.695794648
1412,0.404040404
1413,0.695794648
1416,0.640816327
1420,0.695794648
1421,0.695794648
1423,0.695794648
1440,0.695794648
1443,0.695794648
1445,0.554216867
1449,0.695794648
1451,0.279672578
1452,0.695794648
1457,0.695794648
1460,0.695794648
1463,0.279672578
1464,0.554216867
1466,0.695794648
1468,0.695794648
1469,0.695794648
1472,0.279672578
1473,0.695794648
1474,0.695794648
1475,0.695794648
1476,0.695794648
1477,0.404040404
1478,0.640816327
1479,0.695794648
1482,0.695794648
1485,0.279672578
1493,0.404040404
1499,0.695794648
1502,0.695794648
1503,0.724637681
1505,0.695794648
1507,0.404040404
1511,0.279672578
1516,0.640816327
1522,0.640816327
1543,0.279672578
1545,0.640816327
1548,0.695794648
1550,0.695794648
1552,0.554216867
1553,0.554216867
1558,0.695794648
1560,0.695794648
1562,0.695794648
1565,0.695794648
1566,0.695794648
1572,0.640816327
1576,0.279672578
1578,0.695794648
1582,0.695794648
1591,0.301886792
1592,0.279672578
1593,0.695794648
1594,0.695794648
1602,0.279672578
1604,0.640816327
1605,0.695794648
1607,0.695794648
1617,0.695794648
1619,0.279672578
1621,0.695794648
1628,0.554216867
1630,0.695794648
1632,0.640816327
1633,0.695794648
1636,0.695794648
1647,0.279672578
1648,0.404040404
1657,0.279672578
1658,0.695794648
1667,0.279672578
1669,0.279672578
1684,0.695794648
1688,0.554216867
1689,0.640816327
1692,0.640816327
1694,0.279672578
1699,0.279672578
1703,0.554216867
1704,0.404040404
1707,0.279672578
1720,0.640816327
1727,0.695794648
1728,0.724637681
1729,0.695794648
1736,0.640816327
1737,0.695794648
1744,0.404040404
1746,0.554216867
1747,0.695794648
1751,0.695794648
1755,0.695794648
1760,0.695794648
1761,0.695794648
1762,0.695794648
1763,0.554216867
1764,0.695794648
1766,0.279672578
1776,0.695794648
1781,0.301886792
1787,0.695794648
1798,0.404040404
1801,0.695794648
1808,0.695794648
1811,0.695794648
1812,0.695794648
1813,0.279672578
1816,0.695794648
1817,0.404040404
1818,0.695794648
1823,0.301886792
1826,0.279672578
1828,0.695794648
1831,0.695794648
1833,0.695794648
1839,0.640816327
1847,0.554216867
1850,0.695794648
1855,0.695794648
1864,0.640816327
1866,0.279672578
1872,0.695794648
1874,0.695794648
1875,0.695794648
1886,0.404040404
1889,0.695794648
1894,0.695794648
1899,0.404040404
1902,0.695794648
1903,0.279672578
1904,0.640816327
1908,0.404040404
1910,0.695794648
1912,0.695794648
1913,0.695794648
1921,0.279672578
1927,0.695794648
1928,0.695794648
1940,0.695794648
1943,0.404040404
1944,0.695794648
1947,0.554216867
1952,0.279672578
1959,0.279672578
1964,0.640816327
1966,0.695794648
1969,0.695794648
1978,0.695794648
1980,0.695794648
1983,0.695794648
1988,0.554216867
1990,0.695794648
1995,0.724637681
1996,0.695794648
2001,0.695794648
2006,0.279672578
2007,0.640816327
2011,0.640816327
2020,0.404040404
2021,0.695794648
2022,0.695794648
2028,0.695794648
2034,0.301886792
2036,0.695794648
2037,0.640816327
2038,0.640816327
2045,0.695794648
2047,0.695794648
2052,0.695794648
2058,0.695794648
2061,0.279672578
2065,0.279672578
2067,0.640816327
2068,0.695794648
2070,0.695794648
2071,0.695794648
2072,0.640816327
2075,0.695794648
2076,0.640816327
2084,0.640816327
2094,0.640816327
2095,0.279672578
2101,0.695794648
2104,0.279672578
2112,0.695794648
2114,0.279672578
2117,0.279672578
2118,0.640816327
2123,0.695794648
2129,0.554216867
2131,0.404040404
2140,0.554216867
2141,0.301886792
2146,0.695794648
2147,0.695794648
2148,0.640816327
2151,0.695794648
2153,0.404040404
2156,0.695794648
2160,0.695794648
2177,0.279672578
2178,0.640816327
2188,0.640816327
2192,0.279672578
2198,0.640816327
2199,0.640816327
2203,0.554216867
2207,0.554216867
2210,0.640816327
2222,0.301886792
2227,0.640816327
2228,0.695794648
2230,0.695794648
2231,0.404040404
2236,0.695794648
2243,0.695794648
2244,0.695794648
2253,0.640816327
2256,0.695794648
2259,0.279672578
2263,0.695794648
2265,0.279672578
2267,0.695794648
2270,0.279672578
2272,0.640816327
2273,0.695794648
2276,0.640816327
2279,0.695794648
2281,0.640816327
2284,0.554216867
2285,0.640816327
2287,0.640816327
2292,0.695794648
2296,0.640816327
2298,0.640816327
2305,0.640816327
2306,0.695794648
2309,0.279672578
2310,0.404040404
2312,0.404040404
2316,0.404040404
2319,0.640816327
2320,0.695794648
2326,0.695794648
2331,0.695794648
2335,0.695794648
2336,0.640816327
2341,0.695794648
2345,0.640816327
2346,0.279672578
2348,0.640816327
2352,0.695794648
2353,0.279672578
2355,0.640816327
2359,0.695794648
2360,0.695794648
2371,0.695794648
2378,0.404040404
2381,0.640816327
2386,0.279672578
2390,0.279672578
2391,0.695794648
2392,0.695794648
2393,0.695794648
2398,0.554216867
2402,0.404040404
2404,0.640816327
2409,0.695794648
2410,0.695794648
2412,0.640816327
2417,0.640816327
2419,0.640816327
2422,0.695794648
2424,0.554216867
2430,0.640816327
2434,0.695794648
2441,0.279672578
2444,0.404040404
2449,0.640816327
2453,0.404040404
2455,0.279672578
2456,0.695794648
2462,0.695794648
2464,0.695794648
2465,0.695794648
2466,0.695794648
2468,0.279672578
2469,0.640816327
2470,0.695794648
2474,0.640816327
2479,0.554216867
2480,0.695794648
2483,0.695794648
2485,0.554216867
2486,0.695794648
2496,0.640816327
2497,0.695794648
2498,0.724637681
2509,0.695794648
2511,0.695794648
2513,0.695794648
2516,0.279672578
2523,0.640816327
2525,0.695794648
2527,0.695794648
2528,0.695794648
2533,0.404040404
2540,0.695794648
2543,0.279672578
2544,0.695794648
2549,0.695794648
2551,0.695794648
2558,0.640816327
2572,0.301886792
2573,0.695794648
2574,0.640816327
2576,0.554216867
2579,0.279672578
2584,0.695794648
2589,0.724637681
2597,0.695794648
2599,0.279672578
2605,0.640816327
2608,0.695794648
2614,0.279672578
2619,0.554216867
2622,0.279672578
2623,0.640816327
2624,0.695794648
2625,0.279672578
2640,0.695794648
2642,0.279672578
2646,0.640816327
2649,0.404040404
2662,0.695794648
2663,0.279672578
2664,0.695794648
2671,0.640816327
2677,0.640816327
2679,0.695794648
2683,0.695794648
2685,0.695794648
2694,0.724637681
2697,0.695794648
2700,0.695794648
2706,0.695794648
2710,0.404040404
2719,0.695794648
2731,0.695794648
2734,0.404040404
2736,0.640816327
2745,0.640816327
2746,0.404040404
2750,0.640816327
2755,0.695794648
2757,0.695794648
2776,0.279672578
2787,0.279672578
2788,0.695794648
2789,0.695794648
2791,0.695794648
2793,0.279672578
2795,0.724637681
2800,0.554216867
2801,0.404040404
2806,0.695794648
2808,0.695794648
2813,0.640816327
2814,0.695794648
2819,0.724637681
2820,0.695794648
2823,0.404040404
2830,0.404040404
2832,0.279672578
2838,0.640816327
2839,0.554216867
2845,0.695794648
2846,0.301886792
2856,0.404040404
2858,0.279672578
2860,0.554216867
2864,0.279672578
2866,0.695794648
2871,0.404040404
2875,0.404040404
2882,0.279672578
2891,0.404040404
2892,0.695794648
2898,0.695794648
2900,0.404040404
2907,0.640816327
2915,0.404040404
2917,0.279672578
2926,0.404040404
2928,0.404040404
2932,0.640816327
2950,0.404040404
2958,0.695794648
2967,0.695794648
2982,0.404040404
2983,0.724637681
2994,0.695794648
2997,0.724637681
3013,0.279672578
3016,0.554216867
3026,0.554216867
3031,0.695794648
3032,0.695794648
3041,0.404040404
3045,0.695794648
3050,0.279672578
3057,0.279672578
3060,0.695794648
3061,0.695794648
3064,0.640816327
3065,0.404040404
3068,0.695794648
3082,0.695794648
3094,0.695794648
3095,0.279672578
3096,0.554216867
3098,0.695794648
3103,0.724637681
3108,0.554216867
3117,0.695794648
3118,0.695794648
3127,0.695794648
3129,0.695794648
3131,0.724637681
3134,0.554216867
3136,0.640816327
3139,0.279672578
3142,0.695794648
3147,0.279672578
3154,0.695794648
3156,0.695794648
3159,0.695794648
3163,0.640816327
3166,0.695794648
3172,0.695794648
3173,0.695794648
3178,0.404040404
3180,0.640816327
3185,0.640816327
3187,0.279672578
3189,0.301886792
3193,0.640816327
3194,0.695794648
3195,0.695794648
3198,0.695794648
3205,0.279672578
3207,0.404040404
3208,0.554216867
3213,0.279672578
3214,0.695794648
3215,0.404040404
3225,0.554216867
3227,0.695794648
3232,0.301886792
3244,0.695794648
3246,0.695794648
3248,0.279672578
3252,0.695794648
3255,0.279672578
3263,0.554216867
3265,0.695794648
3274,0.695794648
3287,0.695794648
3296,0.640816327
3299,0.640816327
3301,0.640816327
3302,0.640816327
3304,0.695794648
3306,0.404040404
3308,0.640816327
3313,0.695794648
3321,0.724637681
3326,0.695794648
3327,0.695794648
3332,0.279672578
3334,0.695794648
3336,0.279672578
3346,0.279672578
3347,0.695794648
3348,0.554216867
3351,0.554216867
3360,0.279672578
3366,0.301886792
3367,0.695794648
3369,0.554216867
3371,0.695794648
3372,0.695794648
3385,0.554216867
3389,0.404040404
3390,0.695794648
3392,0.279672578
3393,0.279672578
3394,0.695794648
3396,0.404040404
3412,0.695794648
3413,0.640816327
3420,0.404040404
3425,0.279672578
3427,0.695794648
3430,0.301886792
3432,0.695794648
3433,0.404040404
3434,0.695794648
3442,0.695794648
3447,0.279672578
3461,0.554216867
3462,0.554216867
3464,0.279672578
3471,0.695794648
3475,0.695794648
3476,0.640816327
3487,0.554216867
3488,0.695794648
3490,0.640816327
3498,0.404040404
3499,0.695794648
3500,0.554216867
3506,0.404040404
3511,0.640816327
3512,0.695794648
3514,0.695794648
3518,0.695794648
3523,0.554216867
3525,0.695794648
3533,0.724637681
3537,0.554216867
3543,0.279672578
3545,0.279672578
3550,0.695794648
3554,0.695794648
3555,0.695794648
3558,0.695794648
3559,0.695794648
3562,0.695794648
3564,0.724637681
3566,0.640816327
3567,0.640816327
3572,0.640816327
3573,0.695794648
3574,0.279672578
3576,0.640816327
3579,0.695794648
3588,0.695794648
3590,0.724637681
3592,0.695794648
3593,0.695794648
3594,0.695794648
3596,0.279672578
3601,0.554216867
3602,0.695794648
3604,0.279672578
3607,0.695794648
3613,0.279672578
3618,0.695794648
3621,0.279672578
3631,0.724637681
3641,0.695794648
3646,0.695794648
3657,0.404040404
3660,0.279672578
3665,0.695794648
3666,0.279672578
3676,0.695794648
3680,0.404040404
3682,0.695794648
3695,0.724637681
3704,0.695794648
3707,0.695794648
3712,0.724637681
3713,0.554216867
3714,0.279672578
3715,0.640816327
3719,0.279672578
3733,0.554216867
3735,0.640816327
3736,0.695794648
3737,0.695794648
3738,0.279672578
3743,0.695794648
3744,0.640816327
3746,0.279672578
3747,0.695794648
3749,0.695794648
3753,0.695794648
3758,0.554216867
3764,0.279672578
3767,0.279672578
3769,0.279672578
3781,0.279672578
3782,0.695794648
3784,0.640816327
3788,0.640816327
3793,0.404040404
3801,0.640816327
3805,0.404040404
3807,0.695794648
3808,0.695794648
3809,0.695794648
3810,0.695794648
3813,0.640816327
3816,0.279672578
3817,0.640816327
3820,0.640816327
3833,0.279672578
3835,0.640816327
3837,0.695794648
3839,0.640816327
3840,0.695794648
3843,0.695794648
3848,0.640816327
3850,0.695794648
3851,0.279672578
3859,0.640816327
3866,0.695794648
3870,0.695794648
3873,0.695794648
3881,0.554216867
3882,0.640816327
3889,0.695794648
3906,0.640816327
3908,0.279672578
3909,0.279672578
3910,0.695794648
3913,0.640816327
3915,0.640816327
3917,0.640816327
3922,0.279672578
3923,0.695794648
3924,0.695794648
3933,0.695794648
3935,0.279672578
3939,0.279672578
3960,0.640816327
3971,0.695794648
3976,0.279672578
3977,0.554216867
3987,0.279672578
3990,0.404040404
4005,0.404040404
4008,0.695794648
4009,0.695794648
4011,0.279672578
4012,0.695794648
4020,0.724637681
4021,0.279672578
4022,0.279672578
4027,0.640816327
4028,0.279672578
4030,0.554216867
4031,0.279672578
4035,0.279672578
4036,0.279672578
4037,0.554216867
4039,0.404040404
4044,0.695794648
4046,0.695794648
4054,0.279672578
4056,0.279672578
4059,0.695794648
4062,0.640816327
4064,0.695794648
4067,0.554216867
4072,0.554216867
4090,0.640816327
4095,0.301886792
4099,0.695794648
4102,0.695794648
4103,0.695794648
4105,0.279672578
4110,0.404040404
4112,0.279672578
4114,0.695794648
4116,0.279672578
4117,0.279672578
4118,0.695794648
4124,0.695794648
4126,0.640816327
4137,0.640816327
4141,0.640816327
4149,0.695794648
4150,0.695794648
4152,0.554216867
4158,0.404040404
4162,0.695794648
4163,0.695794648
4165,0.640816327
4167,0.695794648
4170,0.279672578
4173,0.695794648
4183,0.695794648
4188,0.640816327
4191,0.404040404
4192,0.279672578
4195,0.695794648
4199,0.724637681
4203,0.279672578
4208,0.554216867
4218,0.301886792
4231,0.695794648
4233,0.640816327
4234,0.404040404
4240,0.554216867
4247,0.695794648
4249,0.279672578
4254,0.695794648
4256,0.640816327
4258,0.554216867
4260,0.404040404
4262,0.554216867
4267,0.279672578
4280,0.279672578
4281,0.695794648
4282,0.279672578
4284,0.695794648
4285,0.640816327
4288,0.640816327
4300,0.695794648
4301,0.724637681
4302,0.279672578
4303,0.279672578
4305,0.404040404
4308,0.279672578
4314,0.279672578
4315,0.695794648
4325,0.695794648
4327,0.695794648
4330,0.404040404
4334,0.404040404
4340,0.695794648
4347,0.279672578
4349,0.554216867
4362,0.404040404
4370,0.695794648
4372,0.695794648
4377,0.554216867
4379,0.695794648
4383,0.695794648
4392,0.695794648
4393,0.695794648
4394,0.554216867
4402,0.554216867
4406,0.695794648
4409,0.695794648
4411,0.279672578
4412,0.695794648
4418,0.695794648
4420,0.695794648
4422,0.724637681
4431,0.695794648
4433,0.279672578
4435,0.695794648
4445,0.724637681
4449,0.695794648
4451,0.695794648
4457,0.695794648
4458,0.695794648
4460,0.301886792
4462,0.404040404
4464,0.695794648
4466,0.695794648
4469,0.695794648
4472,0.404040404
4473,0.695794648
4475,0.279672578
4478,0.279672578
4481,0.695794648
4482,0.554216867
4484,0.279672578
4494,0.404040404
4496,0.554216867
4497,0.695794648
4507,0.640816327
4510,0.404040404
4513,0.404040404
4525,0.640816327
4530,0.695794648
4537,0.724637681
4542,0.279672578
4543,0.279672578
4544,0.724637681
4546,0.554216867
4547,0.724637681
4558,0.554216867
4568,0.695794648
4569,0.279672578
4572,0.279672578
4579,0.695794648
4580,0.640816327
4584,0.554216867
4586,0.554216867
4598,0.404040404
4602,0.640816327
4607,0.279672578
4610,0.640816327
4613,0.279672578
4620,0.640816327
4623,0.640816327
4626,0.695794648
4629,0.279672578
4631,0.695794648
4633,0.695794648
4634,0.640816327
4635,0.695794648
4638,0.279672578
4639,0.695794648
4641,0.695794648
4644,0.695794648
4646,0.695794648
4650,0.695794648
4658,0.279672578
4661,0.695794648
4665,0.695794648
4672,0.695794648
4680,0.279672578
4683,0.279672578
4690,0.695794648
4693,0.695794648
4694,0.695794648
4695,0.695794648
4698,0.695794648
4699,0.640816327
4702,0.695794648
4710,0.695794648
4711,0.695794648
4715,0.695794648
4718,0.404040404
4734,0.640816327
4738,0.279672578
4740,0.301886792
4757,0.640816327
4759,0.695794648
4761,0.554216867
4768,0.279672578
4770,0.695794648
4773,0.695794648
4778,0.695794648
4782,0.279672578
4785,0.695794648
4787,0.404040404
4795,0.404040404
4797,0.695794648
4799,0.695794648
4803,0.554216867
4804,0.724637681
4805,0.695794648
4814,0.279672578
4815,0.695794648
4821,0.695794648
4823,0.695794648
4824,0.695794648
4840,0.640816327
4842,0.695794648
4844,0.695794648
4848,0.404040404
4850,0.695794648
4851,0.554216867
4859,0.404040404
4861,0.404040404
4863,0.554216867
4865,0.554216867
4867,0.640816327
4870,0.695794648
4872,0.695794648
4874,0.640816327
4877,0.554216867
4883,0.695794648
4884,0.695794648
4885,0.724637681
4895,0.695794648
4901,0.695794648
4902,0.404040404
4903,0.640816327
4904,0.640816327
4905,0.695794648
4910,0.695794648
4915,0.279672578
4918,0.695794648
4920,0.695794648
4922,0.554216867
4924,0.279672578
4933,0.695794648
4934,0.695794648
4935,0.695794648
4939,0.279672578
4940,0.695794648
4943,0.695794648
4944,0.279672578
4946,0.404040404
4948,0.695794648
4950,0.404040404
4952,0.279672578
4955,0.695794648
4956,0.695794648
4961,0.695794648
4964,0.404040404
4967,0.695794648
4968,0.695794648
4969,0.695794648
4974,0.404040404
4978,0.695794648
4981,0.695794648
4989,0.695794648
4990,0.279672578
4991,0.279672578
4993,0.695794648
4995,0.554216867
5001,0.404040404
5002,0.695794648
5008,0.640816327
5013,0.695794648
5019,0.404040404
5021,0.695794648
5022,0.554216867
5026,0.640816327
5034,0.695794648
5038,0.554216867
5040,0.404040404
5042,0.695794648
5047,0.554216867
5048,0.554216867
5054,0.404040404
5063,0.695794648
5064,0.404040404
5066,0.279672578
5070,0.695794648
5073,0.279672578
5074,0.695794648
5075,0.695794648
5077,0.404040404
5078,0.554216867
5080,0.695794648
5086,0.695794648
5090,0.695794648
5096,0.695794648
5097,0.279672578
5098,0.695794648
5100,0.279672578
5103,0.695794648
5107,0.695794648
5108,0.279672578
5114,0.554216867
5115,0.279672578
5133,0.640816327
5134,0.554216867
5137,0.695794648
5138,0.695794648
5143,0.640816327
5144,0.695794648
5159,0.695794648
5160,0.279672578
5161,0.279672578
5164,0.695794648
5165,0.695794648
5179,0.640816327
5182,0.554216867
5187,0.404040404
5188,0.695794648
5189,0.640816327
5194,0.404040404
5197,0.554216867
5198,0.695794648
5203,0.279672578
5206,0.404040404
5208,0.695794648
5216,0.554216867
5224,0.695794648
5226,0.404040404
5229,0.404040404
5236,0.640816327
5240,0.695794648
5242,0.554216867
5249,0.640816327
5250,0.279672578
5253,0.695794648
5255,0.279672578
5256,0.640816327
5260,0.695794648
5265,0.554216867
5266,0.404040404
5275,0.640816327
5276,0.404040404
5287,0.554216867
5293,0.695794648
5294,0.640816327
5295,0.695794648
5301,0.695794648
5304,0.695794648
5310,0.695794648
5313,0.695794648
5318,0.695794648
5332,0.404040404
5343,0.640816327
5347,0.279672578
5352,0.695794648
5355,0.695794648
5357,0.554216867
5359,0.554216867
5360,0.640816327
5374,0.404040404
5375,0.279672578
5383,0.640816327
5387,0.695794648
5392,0.695794648
5397,0.554216867
5399,0.279672578
5403,0.404040404
5413,0.724637681
5414,0.279672578
5419,0.724637681
5420,0.554216867
5423,0.279672578
5428,0.695794648
5430,0.695794648
5431,0.724637681
5432,0.695794648
5434,0.279672578
5436,0.695794648
5437,0.695794648
5445,0.695794648
5448,0.695794648
5453,0.279672578
5459,0.695794648
5461,0.695794648
5464,0.695794648
5465,0.279672578
5474,0.695794648
5479,0.279672578
5480,0.404040404
5486,0.724637681
5488,0.724637681
5490,0.695794648
5492,0.554216867
5496,0.279672578
5499,0.695794648
5500,0.695794648
5516,0.554216867
5522,0.554216867
5530,0.554216867
5531,0.695794648
5537,0.554216867
5538,0.279672578
5554,0.640816327
5556,0.640816327
5561,0.640816327
5562,0.695794648
5569,0.279672578
5573,0.640816327
5576,0.404040404
5581,0.640816327
5588,0.554216867
5592,0.695794648
5596,0.695794648
5600,0.695794648
5602,0.640816327
5603,0.404040404
5609,0.695794648
5612,0.554216867
5617,0.695794648
5620,0.695794648
5621,0.554216867
5623,0.695794648
5634,0.554216867
5639,0.695794648
5642,0.301886792
5643,0.279672578
5645,0.301886792
5648,0.279672578
5659,0.279672578
5664,0.695794648
5674,0.554216867
5676,0.279672578
5680,0.279672578
5681,0.279672578
5683,0.404040404
5690,0.640816327
5698,0.554216867
5706,0.695794648
5717,0.640816327
5721,0.554216867
5723,0.695794648
5726,0.640816327
5730,0.640816327
5736,0.695794648
5741,0.554216867
5748,0.404040404
5749,0.554216867
5750,0.404040404
5757,0.279672578
5761,0.695794648
5766,0.640816327
5779,0.404040404
5789,0.279672578
5791,0.640816327
5794,0.695794648
5797,0.279672578
5806,0.279672578
5811,0.695794648
5812,0.695794648
5814,0.404040404
5815,0.404040404
5816,0.724637681
5824,0.279672578
5826,0.404040404
5827,0.695794648
5843,0.695794648
5848,0.695794648
5859,0.404040404
5863,0.640816327
5864,0.554216867
5877,0.554216867
5880,0.695794648
5882,0.695794648
5886,0.404040404
5890,0.554216867
5891,0.554216867
5892,0.279672578
5900,0.404040404
5903,0.695794648
5907,0.640816327
5912,0.404040404
5914,0.695794648
5923,0.695794648
5930,0.404040404
5937,0.695794648
5938,0.404040404
5946,0.640816327
5948,0.724637681
5950,0.724637681
5952,0.404040404
5953,0.695794648
5956,0.404040404
5957,0.554216867
5960,0.640816327
5967,0.695794648
5969,0.554216867
5975,0.724637681
5976,0.404040404
5979,0.404040404
5986,0.404040404
5988,0.279672578
5989,0.554216867
5991,0.640816327
5993,0.554216867
5999,0.554216867
6009,0.554216867
6014,0.640816327
6015,0.301886792
6016,0.279672578
6019,0.640816327
6036,0.640816327
6037,0.554216867
6038,0.279672578
6042,0.724637681
6048,0.695794648
6056,0.724637681
6058,0.695794648
6065,0.695794648
6067,0.695794648
6071,0.554216867
6072,0.695794648
6073,0.554216867
6079,0.279672578
6081,0.404040404
6090,0.724637681
6094,0.554216867
6099,0.404040404
6102,0.640816327
6105,0.301886792
6115,0.404040404
6118,0.554216867
6125,0.554216867
6128,0.554216867
6130,0.695794648
6131,0.695794648
6137,0.695794648
6162,0.279672578
6172,0.279672578
6179,0.301886792
6182,0.695794648
6184,0.695794648
6186,0.695794648
6187,0.279672578
6195,0.404040404
6196,0.640816327
6197,0.640816327
6200,0.695794648
6201,0.695794648
6205,0.404040404
6207,0.279672578
6208,0.554216867
6214,0.554216867
6215,0.695794648
6222,0.554216867
6223,0.695794648
6239,0.695794648
6241,0.279672578
6243,0.279672578
6245,0.554216867
6257,0.695794648
6258,0.724637681
6260,0.404040404
6264,0.695794648
6267,0.724637681
6283,0.695794648
6285,0.640816327
6289,0.695794648
6292,0.695794648
6293,0.695794648
6294,0.404040404
6297,0.695794648
6298,0.695794648
